 SOUID,    DATE,   RR, Q_RR
107650,20010822,    0,    0
107650,20010823,    0,    0
107650,20010824,    0,    0
107650,20010825,    0,    0
107650,20010826,   62,    0
107650,20010827,    0,    0
107650,20010828,    0,    0
107650,20010829,    4,    0
107650,20010830,   48,    0
107650,20010831,   48,    0
107650,20010901,    0,    0
107650,20010902,  160,    0
107650,20010903,   18,    0
107650,20010904,    0,    0
107650,20010905,   24,    0
107650,20010906,    0,    0
107650,20010907,    8,    0
107650,20010908,    0,    0
107650,20010909,    0,    0
107650,20010910,    0,    0
107650,20010911,    0,    0
107650,20010912,   14,    0
107650,20010913,   68,    0
107650,20010914,    0,    0
107650,20010915,    0,    0
107650,20010916,    2,    0
107650,20010917,    8,    0
107650,20010918,   56,    0
107650,20010919,    8,    0
107650,20010920,   12,    0
107650,20010921,    0,    0
107650,20010922,    0,    0
107650,20010923,    2,    0
107650,20010924,    0,    0
107650,20010925,    2,    0
107650,20010926,   34,    0
107650,20010927,    0,    0
107650,20010928,  118,    0
107650,20010929,   22,    0
107650,20010930,   40,    0
107650,20011001,  158,    0
107650,20011002,    4,    0
107650,20011003,    0,    0
107650,20011004,   24,    0
107650,20011005,   30,    0
107650,20011006,   94,    0
107650,20011007,  130,    0
107650,20011008,   26,    0
107650,20011009,    4,    0
107650,20011010,    0,    0
107650,20011011,    0,    0
107650,20011012,    0,    0
107650,20011013,    0,    0
107650,20011014,   40,    0
107650,20011015,   38,    0
107650,20011016,    0,    0
107650,20011017,   30,    0
107650,20011018,    0,    0
107650,20011019,   88,    0
107650,20011020,   46,    0
107650,20011021,  148,    0
107650,20011022,   54,    0
107650,20011023,   32,    0
107650,20011024,   28,    0
107650,20011025,   14,    0
107650,20011026,   52,    0
107650,20011027,   34,    0
107650,20011028,    0,    0
107650,20011029,    0,    0
107650,20011030,    8,    0
107650,20011031,    0,    0
107650,20011101,    0,    0
107650,20011102,    0,    0
107650,20011103,    0,    0
107650,20011104,    0,    0
107650,20011105,    0,    0
107650,20011106,    6,    0
107650,20011107,  122,    0
107650,20011108,   18,    0
107650,20011109,    0,    0
107650,20011110,    0,    0
107650,20011111,    0,    0
107650,20011112,   14,    0
107650,20011113,    0,    0
107650,20011114,    0,    0
107650,20011115,    0,    0
107650,20011116,    2,    0
107650,20011117,    2,    0
107650,20011118,    6,    0
107650,20011119,    0,    0
107650,20011120,    0,    0
107650,20011121,   22,    0
107650,20011122,    0,    0
107650,20011123,    0,    0
107650,20011124,    0,    0
107650,20011125,   42,    0
107650,20011126,    0,    0
107650,20011127,    2,    0
107650,20011128,   30,    0
107650,20011129,   48,    0
107650,20011130,   24,    0
107650,20011201,    8,    0
107650,20011202,    4,    0
107650,20011203,   38,    0
107650,20011204,   52,    0
107650,20011205,   12,    0
107650,20011206,    0,    0
107650,20011207,    0,    0
107650,20011208,    0,    0
107650,20011209,    0,    0
107650,20011210,    0,    0
107650,20011211,    0,    0
107650,20011212,    0,    0
107650,20011213,    0,    0
107650,20011214,    0,    0
107650,20011215,    0,    0
107650,20011216,    0,    0
107650,20011217,    2,    0
107650,20011218,    0,    0
107650,20011219,    4,    0
107650,20011220,    0,    0
107650,20011221,    8,    0
107650,20011222,    0,    0
107650,20011223,    2,    0
107650,20011224,    8,    0
107650,20011225,   32,    0
107650,20011226,    6,    0
107650,20011227,    0,    0
107650,20011228,    0,    0
107650,20011229,    2,    0
107650,20011230,    0,    0
107650,20011231,    0,    0
107650,20020101,    0,    0
107650,20020102,    0,    0
107650,20020103,    0,    0
107650,20020104,    2,    0
107650,20020105,    0,    0
107650,20020106,    0,    0
107650,20020107,    6,    0
107650,20020108,    0,    0
107650,20020109,    6,    0
107650,20020110,   24,    0
107650,20020111,    0,    0
107650,20020112,    4,    0
107650,20020113,    0,    0
107650,20020114,   38,    0
107650,20020115,    0,    0
107650,20020116,    2,    0
107650,20020117,   28,    0
107650,20020118,    8,    0
107650,20020119,    0,    0
107650,20020120,   22,    0
107650,20020121,   10,    0
107650,20020122,   12,    0
107650,20020123,   48,    0
107650,20020124,    0,    0
107650,20020125,   60,    0
107650,20020126,  130,    0
107650,20020127,   56,    0
107650,20020128,    8,    0
107650,20020129,    0,    0
107650,20020130,   10,    0
107650,20020131,   36,    0
107650,20020201,    2,    0
107650,20020202,    2,    0
107650,20020203,  182,    0
107650,20020204,   84,    0
107650,20020205,   16,    0
107650,20020206,    0,    0
107650,20020207,   10,    0
107650,20020208,    2,    0
107650,20020209,   12,    0
107650,20020210,    2,    0
107650,20020211,   16,    0
107650,20020212,    0,    0
107650,20020213,    4,    0
107650,20020214,    0,    0
107650,20020215,    0,    0
107650,20020216,    0,    0
107650,20020217,    4,    0
107650,20020218,    0,    0
107650,20020219,   80,    0
107650,20020220,   16,    0
107650,20020221,   10,    0
107650,20020222,    2,    0
107650,20020223,    2,    0
107650,20020224,   86,    0
107650,20020225,   80,    0
107650,20020226,   28,    0
107650,20020227,    0,    0
107650,20020228,    0,    0
107650,20020301,    4,    0
107650,20020302,    2,    0
107650,20020303,    0,    0
107650,20020304,    0,    0
107650,20020305,    0,    0
107650,20020306,    0,    0
107650,20020307,    0,    0
107650,20020308,    2,    0
107650,20020309,    0,    0
107650,20020310,    6,    0
107650,20020311,    6,    0
107650,20020312,   40,    0
107650,20020313,    2,    0
107650,20020314,   40,    0
107650,20020315,   52,    0
107650,20020316,   92,    0
107650,20020317,   10,    0
107650,20020318,   76,    0
107650,20020319,   34,    0
107650,20020320,   10,    0
107650,20020321,    0,    0
107650,20020322,    0,    0
107650,20020323,    0,    0
107650,20020324,    0,    0
107650,20020325,    0,    0
107650,20020326,    0,    0
107650,20020327,    0,    0
107650,20020328,    0,    0
107650,20020329,    0,    0
107650,20020330,    0,    0
107650,20020331,    0,    0
107650,20020401,    0,    0
107650,20020402,    0,    0
107650,20020403,    0,    0
107650,20020404,    0,    0
107650,20020405,    0,    0
107650,20020406,    0,    0
107650,20020407,    0,    0
107650,20020408,    0,    0
107650,20020409,    0,    0
107650,20020410,    0,    0
107650,20020411,    0,    0
107650,20020412,    0,    0
107650,20020413,    0,    0
107650,20020414,    0,    0
107650,20020415,    0,    0
107650,20020416,    0,    0
107650,20020417,    4,    0
107650,20020418,   14,    0
107650,20020419,    0,    0
107650,20020420,    0,    0
107650,20020421,    0,    0
107650,20020422,    0,    0
107650,20020423,    0,    0
107650,20020424,    0,    0
107650,20020425,   40,    0
107650,20020426,   42,    0
107650,20020427,   80,    0
107650,20020428,   20,    0
107650,20020429,   46,    0
107650,20020430,  138,    0
107650,20020501,    0,    0
107650,20020502,   36,    0
107650,20020503,    0,    0
107650,20020504,    0,    0
107650,20020505,    6,    0
107650,20020506,   56,    0
107650,20020507,    0,    0
107650,20020508,    0,    0
107650,20020509,    0,    0
107650,20020510,    0,    0
107650,20020511,    0,    0
107650,20020512,    4,    0
107650,20020513,  106,    0
107650,20020514,    4,    0
107650,20020515,    0,    0
107650,20020516,    0,    0
107650,20020517,   42,    0
107650,20020518,    0,    0
107650,20020519,    0,    0
107650,20020520,  120,    0
107650,20020521,   70,    0
107650,20020522,    2,    0
107650,20020523,   38,    0
107650,20020524,   30,    0
107650,20020525,   48,    0
107650,20020526,   78,    0
107650,20020527,    6,    0
107650,20020528,    6,    0
107650,20020529,    4,    0
107650,20020530,    8,    0
107650,20020531,    0,    0
107650,20020601,    0,    0
107650,20020602,    0,    0
107650,20020603,    6,    0
107650,20020604,    0,    0
107650,20020605,  292,    0
107650,20020606,   12,    0
107650,20020607,    4,    0
107650,20020608,    4,    0
107650,20020609,   60,    0
107650,20020610,  128,    0
107650,20020611,  116,    0
107650,20020612,   16,    0
107650,20020613,    0,    0
107650,20020614,    2,    0
107650,20020615,    6,    0
107650,20020616,    0,    0
107650,20020617,   48,    0
107650,20020618,    0,    0
107650,20020619,    0,    0
107650,20020620,    6,    0
107650,20020621,   28,    0
107650,20020622,    0,    0
107650,20020623,    0,    0
107650,20020624,    0,    0
107650,20020625,    0,    0
107650,20020626,    0,    0
107650,20020627,    0,    0
107650,20020628,    0,    0
107650,20020629,    0,    0
107650,20020630,   14,    0
107650,20020701,   24,    0
107650,20020702,  120,    0
107650,20020703,   58,    0
107650,20020704,   28,    0
107650,20020705,   78,    0
107650,20020706,    4,    0
107650,20020707,    6,    0
107650,20020708,  116,    0
107650,20020709,   14,    0
107650,20020710,   46,    0
107650,20020711,   24,    0
107650,20020712,    0,    0
107650,20020713,    0,    0
107650,20020714,    0,    0
107650,20020715,    0,    0
107650,20020716,    0,    0
107650,20020717,    0,    0
107650,20020718,    0,    0
107650,20020719,    0,    0
107650,20020720,    0,    0
107650,20020721,    0,    0
107650,20020722,    0,    0
107650,20020723,    0,    0
107650,20020724,    0,    0
107650,20020725,    0,    0
107650,20020726,    0,    0
107650,20020727,    0,    0
107650,20020728,    0,    0
107650,20020729,    0,    0
107650,20020730,   42,    0
107650,20020731,  112,    0
107650,20020801,    0,    0
107650,20020802,    4,    0
107650,20020803,  176,    0
107650,20020804,   45,    0
107650,20020805,   14,    0
107650,20020806,    0,    0
107650,20020807,   32,    0
107650,20020808,   58,    0
107650,20020809,   24,    0
107650,20020810,    6,    0
107650,20020811,    2,    0
107650,20020812,    0,    0
107650,20020813,    0,    0
107650,20020814,    0,    0
107650,20020815,    0,    0
107650,20020816,    0,    0
107650,20020817,    0,    0
107650,20020818,    0,    0
107650,20020819,    0,    0
107650,20020820,    0,    0
107650,20020821,    0,    0
107650,20020822,    0,    0
107650,20020823,    0,    0
107650,20020824,    0,    0
107650,20020825,    0,    0
107650,20020826,    0,    0
107650,20020827,    0,    0
107650,20020828,    0,    0
107650,20020829,    0,    0
107650,20020830,    2,    0
107650,20020831,    0,    0
107650,20020901,    0,    0
107650,20020902,    0,    0
107650,20020903,    0,    0
107650,20020904,    0,    0
107650,20020905,   20,    0
107650,20020906,   12,    0
107650,20020907,    2,    0
107650,20020908,    2,    0
107650,20020909,  158,    0
107650,20020910,    0,    0
107650,20020911,    0,    0
107650,20020912,    0,    0
107650,20020913,    0,    0
107650,20020914,    0,    0
107650,20020915,    0,    0
107650,20020916,    0,    0
107650,20020917,    0,    0
107650,20020918,    0,    0
107650,20020919,    0,    0
107650,20020920,    0,    0
107650,20020921,    0,    0
107650,20020922,    2,    0
107650,20020923,    0,    0
107650,20020924,    0,    0
107650,20020925,    4,    0
107650,20020926,    0,    0
107650,20020927,    0,    0
107650,20020928,    0,    0
107650,20020929,    0,    0
107650,20020930,    0,    0
107650,20021001,    0,    0
107650,20021002,    6,    0
107650,20021003,    0,    0
107650,20021004,    0,    0
107650,20021005,    0,    0
107650,20021006,    0,    0
107650,20021007,    0,    0
107650,20021008,    0,    0
107650,20021009,    2,    0
107650,20021010,    0,    0
107650,20021011,   36,    0
107650,20021012,    0,    0
107650,20021013,  118,    0
107650,20021014,   32,    0
107650,20021015,  108,    0
107650,20021016,    0,    0
107650,20021017,   18,    0
107650,20021018,   16,    0
107650,20021019,    0,    0
107650,20021020,   16,    0
107650,20021021,   70,    0
107650,20021022,   38,    0
107650,20021023,    0,    0
107650,20021024,   30,    0
107650,20021025,   44,    0
107650,20021026,   20,    0
107650,20021027,    2,    0
107650,20021028,    0,    0
107650,20021029,    2,    0
107650,20021030,   56,    0
107650,20021031,    2,    0
107650,20021101,   48,    0
107650,20021102,  160,    0
107650,20021103,   12,    0
107650,20021104,    0,    0
107650,20021105,   52,    0
107650,20021106,  132,    0
107650,20021107,   10,    0
107650,20021108,   76,    0
107650,20021109,   86,    0
107650,20021110,   14,    0
107650,20021111,   88,    0
107650,20021112,  138,    0
107650,20021113,   86,    0
107650,20021114,  100,    0
107650,20021115,   14,    0
107650,20021116,    8,    0
107650,20021117,   28,    0
107650,20021118,    0,    0
107650,20021119,    0,    0
107650,20021120,   38,    0
107650,20021121,  124,    0
107650,20021122,  122,    0
107650,20021123,   32,    0
107650,20021124,   72,    0
107650,20021125,    0,    0
107650,20021126,    0,    0
107650,20021127,   12,    0
107650,20021128,   14,    0
107650,20021129,    0,    0
107650,20021130,   44,    0
107650,20021201,   26,    0
107650,20021202,    8,    0
107650,20021203,    8,    0
107650,20021204,   36,    0
107650,20021205,    0,    0
107650,20021206,    2,    0
107650,20021207,    2,    0
107650,20021208,    4,    0
107650,20021209,    0,    0
107650,20021210,    0,    0
107650,20021211,    0,    0
