 SOUID,    DATE,   SS, Q_SS
116439,20000625,   32,    0
116439,20000626,   39,    0
116439,20000627,   87,    0
116439,20000628,   14,    0
116439,20000629,    1,    0
116439,20000630,   11,    0
116439,20000701,   30,    0
116439,20000702,   30,    0
116439,20000703,   58,    0
116439,20000704,    0,    0
116439,20000705,    0,    0
116439,20000706,   37,    0
116439,20000707,   40,    0
116439,20000708,   14,    0
116439,20000709,   11,    0
116439,20000710,   13,    0
116439,20000711,   50,    0
116439,20000712,   30,    0
116439,20000713,   27,    0
116439,20000714,    7,    0
116439,20000715,   74,    0
116439,20000716,   76,    0
116439,20000717,  117,    0
116439,20000718,  107,    0
116439,20000719,  146,    0
116439,20000720,  117,    0
116439,20000721,  144,    0
116439,20000722,   95,    0
116439,20000723,    8,    0
116439,20000724,    1,    0
116439,20000725,    7,    0
116439,20000726,   86,    0
116439,20000727,   75,    0
116439,20000728,   45,    0
116439,20000729,   90,    0
116439,20000730,   95,    0
116439,20000731,  117,    0
116439,20000801,   88,    0
116439,20000802,   78,    0
116439,20000803,   31,    0
116439,20000804,   80,    0
116439,20000805,   85,    0
116439,20000806,   41,    0
116439,20000807,   20,    0
116439,20000808,   28,    0
116439,20000809,   39,    0
116439,20000810,   61,    0
116439,20000811,   74,    0
116439,20000812,  128,    0
116439,20000813,    9,    0
116439,20000814,   14,    0
116439,20000815,   82,    0
116439,20000816,   79,    0
116439,20000817,   81,    0
116439,20000818,    1,    0
116439,20000819,  107,    0
116439,20000820,   64,    0
116439,20000821,  116,    0
116439,20000822,   80,    0
116439,20000823,  131,    0
116439,20000824,  124,    0
116439,20000825,  109,    0
116439,20000826,    0,    0
116439,20000827,   45,    0
116439,20000828,   77,    0
116439,20000829,   84,    0
116439,20000830,   95,    0
116439,20000831,   63,    0
116439,20000901,   27,    0
116439,20000902,   42,    0
116439,20000903,   98,    0
116439,20000904,  110,    0
116439,20000905,   16,    0
116439,20000906,   48,    0
116439,20000907,    7,    0
116439,20000908,    0,    0
116439,20000909,   22,    0
116439,20000910,  110,    0
116439,20000911,   97,    0
116439,20000912,   67,    0
116439,20000913,   29,    0
116439,20000914,   30,    0
116439,20000915,   13,    0
116439,20000916,    9,    0
116439,20000917,    9,    0
116439,20000918,    0,    0
116439,20000919,    0,    0
116439,20000920,   35,    0
116439,20000921,   29,    0
116439,20000922,   85,    0
116439,20000923,  106,    0
116439,20000924,   13,    0
116439,20000925,   47,    0
116439,20000926,   43,    0
116439,20000927,   33,    0
116439,20000928,   58,    0
116439,20000929,   71,    0
116439,20000930,   67,    0
116439,20001001,   67,    0
116439,20001002,    3,    0
116439,20001003,    0,    0
116439,20001004,   40,    0
116439,20001005,   73,    0
116439,20001006,   86,    0
116439,20001007,    0,    0
116439,20001008,   61,    0
116439,20001009,    5,    0
116439,20001010,   35,    0
116439,20001011,   51,    0
116439,20001012,   11,    0
116439,20001013,   42,    0
116439,20001014,    0,    0
116439,20001015,   47,    0
116439,20001016,    1,    0
116439,20001017,   72,    0
116439,20001018,    1,    0
116439,20001019,   92,    0
116439,20001020,    1,    0
116439,20001021,    0,    0
116439,20001022,    3,    0
116439,20001023,   40,    0
116439,20001024,    0,    0
116439,20001025,   22,    0
116439,20001026,   63,    0
116439,20001027,    0,    0
116439,20001028,    0,    0
116439,20001029,   54,    0
116439,20001030,   44,    0
116439,20001031,   66,    0
116439,20001101,   69,    0
116439,20001102,   32,    0
116439,20001103,   62,    0
116439,20001104,   68,    0
116439,20001105,   10,    0
116439,20001106,    2,    0
116439,20001107,   10,    0
116439,20001108,    1,    0
116439,20001109,    2,    0
116439,20001110,   59,    0
116439,20001111,    0,    0
116439,20001112,   50,    0
116439,20001113,   76,    0
116439,20001114,   54,    0
116439,20001115,    5,    0
116439,20001116,   45,    0
116439,20001117,   25,    0
116439,20001118,   10,    0
116439,20001119,   11,    0
116439,20001120,   25,    0
116439,20001121,    4,    0
116439,20001122,   34,    0
116439,20001123,    0,    0
116439,20001124,   33,    0
116439,20001125,    0,    0
116439,20001126,   49,    0
116439,20001127,    0,    0
116439,20001128,    0,    0
116439,20001129,    2,    0
116439,20001130,   11,    0
116439,20001201,    0,    0
116439,20001202,   38,    0
116439,20001203,   52,    0
116439,20001204,    8,    0
116439,20001205,    0,    0
116439,20001206,    0,    0
116439,20001207,    0,    0
116439,20001208,   37,    0
116439,20001209,   29,    0
116439,20001210,    9,    0
116439,20001211,    0,    0
116439,20001212,    0,    0
116439,20001213,   33,    0
116439,20001214,   50,    0
116439,20001215,   70,    0
116439,20001216,    3,    0
116439,20001217,    1,    0
116439,20001218,    0,    0
116439,20001219,    0,    0
116439,20001220,    0,    0
116439,20001221,    0,    0
116439,20001222,    0,    0
116439,20001223,    0,    0
116439,20001224,    0,    0
116439,20001225,    0,    0
116439,20001226,    0,    0
116439,20001227,    1,    0
116439,20001228,   41,    0
116439,20001229,   56,    0
116439,20001230,   72,    0
116439,20001231,    0,    0
116439,20010101,   20,    0
116439,20010102,    3,    0
116439,20010103,   29,    0
116439,20010104,    1,    0
116439,20010105,    0,    0
116439,20010106,   45,    0
116439,20010107,   74,    0
116439,20010108,   33,    0
116439,20010109,   26,    0
116439,20010110,    0,    0
116439,20010111,    0,    0
116439,20010112,   37,    0
116439,20010113,   74,    0
116439,20010114,   76,    0
116439,20010115,   51,    0
116439,20010116,   43,    0
116439,20010117,   48,    0
116439,20010118,   20,    0
116439,20010119,    0,    0
116439,20010120,    9,    0
116439,20010121,    0,    0
116439,20010122,    0,    0
116439,20010123,    0,    0
116439,20010124,   74,    0
116439,20010125,   39,    0
116439,20010126,   36,    0
116439,20010127,   67,    0
116439,20010128,   58,    0
116439,20010129,    7,    0
116439,20010130,    0,    0
116439,20010131,    0,    0
116439,20010201,    1,    0
116439,20010202,    0,    0
116439,20010203,   32,    0
116439,20010204,    0,    0
116439,20010205,    1,    0
116439,20010206,   26,    0
116439,20010207,   31,    0
116439,20010208,    0,    0
116439,20010209,   58,    0
116439,20010210,    0,    0
116439,20010211,    0,    0
116439,20010212,    0,    0
116439,20010213,   90,    0
116439,20010214,   90,    0
116439,20010215,   58,    0
116439,20010216,   32,    0
116439,20010217,   78,    0
116439,20010218,   36,    0
116439,20010219,   24,    0
116439,20010220,   51,    0
116439,20010221,    5,    0
116439,20010222,   32,    0
116439,20010223,   56,    0
116439,20010224,   81,    0
116439,20010225,   97,    0
116439,20010226,   25,    0
116439,20010227,   19,    0
116439,20010228,    0,    0
116439,20010301,    7,    0
116439,20010302,   22,    0
116439,20010303,   36,    0
116439,20010304,    1,    0
116439,20010305,   84,    0
116439,20010306,   71,    0
116439,20010307,   37,    0
116439,20010308,    0,    0
116439,20010309,   16,    0
116439,20010310,   19,    0
116439,20010311,    3,    0
116439,20010312,   56,    0
116439,20010313,   27,    0
116439,20010314,   50,    0
116439,20010315,   29,    0
116439,20010316,    0,    0
116439,20010317,    0,    0
116439,20010318,    7,    0
116439,20010319,   63,    0
116439,20010320,    0,    0
116439,20010321,    0,    0
116439,20010322,   16,    0
116439,20010323,    0,    0
116439,20010324,    1,    0
116439,20010325,    3,    0
116439,20010326,    0,    0
116439,20010327,    2,    0
116439,20010328,   19,    0
116439,20010329,   73,    0
116439,20010330,  108,    0
116439,20010331,   32,    0
116439,20010401,   21,    0
116439,20010402,   65,    0
116439,20010403,   69,    0
116439,20010404,   52,    0
116439,20010405,    7,    0
116439,20010406,    5,    0
116439,20010407,   57,    0
116439,20010408,   69,    0
116439,20010409,   58,    0
116439,20010410,   35,    0
116439,20010411,   18,    0
116439,20010412,   35,    0
116439,20010413,   83,    0
116439,20010414,    0,    0
116439,20010415,   36,    0
116439,20010416,   16,    0
116439,20010417,   72,    0
116439,20010418,   74,    0
116439,20010419,  102,    0
116439,20010420,   35,    0
116439,20010421,   73,    0
116439,20010422,   42,    0
116439,20010423,   53,    0
116439,20010424,   31,    0
116439,20010425,   43,    0
116439,20010426,   60,    0
116439,20010427,   32,    0
116439,20010428,   85,    0
116439,20010429,   35,    0
116439,20010430,   22,    0
116439,20010501,    0,    0
116439,20010502,   32,    0
116439,20010503,   43,    0
116439,20010504,  106,    0
116439,20010505,   99,    0
116439,20010506,   34,    0
116439,20010507,   57,    0
116439,20010508,  138,    0
116439,20010509,   13,    0
116439,20010510,   80,    0
116439,20010511,  122,    0
116439,20010512,  145,    0
116439,20010513,   67,    0
116439,20010514,    0,    0
116439,20010515,   56,    0
116439,20010516,   47,    0
116439,20010517,    2,    0
116439,20010518,   44,    0
116439,20010519,    2,    0
116439,20010520,   21,    0
116439,20010521,  147,    0
116439,20010522,  131,    0
116439,20010523,  135,    0
116439,20010524,  134,    0
116439,20010525,   74,    0
116439,20010526,   95,    0
116439,20010527,   13,    0
116439,20010528,   78,    0
116439,20010529,  140,    0
116439,20010530,  146,    0
116439,20010531,   79,    0
116439,20010601,   17,    0
116439,20010602,   47,    0
116439,20010603,  152,    0
116439,20010604,   73,    0
116439,20010605,   65,    0
116439,20010606,   19,    0
116439,20010607,  124,    0
116439,20010608,  124,    0
116439,20010609,   84,    0
116439,20010610,   64,    0
116439,20010611,   85,    0
116439,20010612,   19,    0
116439,20010613,   76,    0
116439,20010614,   96,    0
116439,20010615,   62,    0
116439,20010616,    2,    0
116439,20010617,    5,    0
116439,20010618,   67,    0
116439,20010619,  124,    0
116439,20010620,  125,    0
116439,20010621,  151,    0
116439,20010622,  141,    0
116439,20010623,  110,    0
116439,20010624,  131,    0
116439,20010625,  140,    0
116439,20010626,  121,    0
116439,20010627,   72,    0
116439,20010628,   56,    0
116439,20010629,   19,    0
116439,20010630,  109,    0
116439,20010701,   96,    0
116439,20010702,   47,    0
116439,20010703,  124,    0
116439,20010704,  111,    0
116439,20010705,   43,    0
116439,20010706,   61,    0
116439,20010707,    0,    0
116439,20010708,    9,    0
116439,20010709,   23,    0
116439,20010710,   26,    0
116439,20010711,   89,    0
116439,20010712,  102,    0
116439,20010713,   52,    0
116439,20010714,   60,    0
116439,20010715,   83,    0
116439,20010716,  128,    0
116439,20010717,   25,    0
116439,20010718,   57,    0
116439,20010719,    2,    0
116439,20010720,   94,    0
116439,20010721,   57,    0
116439,20010722,    2,    0
116439,20010723,  135,    0
116439,20010724,  126,    0
116439,20010725,   76,    0
116439,20010726,  128,    0
116439,20010727,  127,    0
116439,20010728,  105,    0
116439,20010729,   88,    0
116439,20010730,  120,    0
116439,20010731,   95,    0
116439,20010801,   89,    0
116439,20010802,    0,    0
116439,20010803,   53,    0
116439,20010804,   73,    0
116439,20010805,  127,    0
116439,20010806,   39,    0
116439,20010807,   13,    0
116439,20010808,   95,    0
116439,20010809,   29,    0
116439,20010810,  110,    0
116439,20010811,   34,    0
116439,20010812,    1,    0
116439,20010813,   41,    0
116439,20010814,  104,    0
116439,20010815,   91,    0
116439,20010816,   95,    0
116439,20010817,  120,    0
116439,20010818,    6,    0
116439,20010819,   35,    0
116439,20010820,  108,    0
116439,20010821,  123,    0
116439,20010822,  120,    0
116439,20010823,    3,    0
116439,20010824,  114,    0
116439,20010825,  113,    0
116439,20010826,    0,    0
116439,20010827,  129,    0
116439,20010828,  117,    0
116439,20010829,   74,    0
116439,20010830,    1,    0
116439,20010831,   52,    0
116439,20010901,  101,    0
116439,20010902,    8,    0
116439,20010903,   58,    0
116439,20010904,  103,    0
116439,20010905,   24,    0
116439,20010906,   83,    0
116439,20010907,   24,    0
116439,20010908,   69,    0
116439,20010909,   80,    0
116439,20010910,   99,    0
116439,20010911,    3,    0
116439,20010912,   20,    0
116439,20010913,   51,    0
116439,20010914,   96,    0
116439,20010915,   83,    0
116439,20010916,   94,    0
116439,20010917,   31,    0
116439,20010918,    0,    0
116439,20010919,    0,    0
116439,20010920,   50,    0
116439,20010921,   34,    0
116439,20010922,   82,    0
116439,20010923,    3,    0
116439,20010924,   43,    0
116439,20010925,   50,    0
116439,20010926,    5,    0
116439,20010927,   27,    0
116439,20010928,   86,    0
116439,20010929,   26,    0
116439,20010930,    0,    0
116439,20011001,    9,    0
116439,20011002,   34,    0
116439,20011003,   82,    0
116439,20011004,   52,    0
116439,20011005,   68,    0
116439,20011006,   48,    0
116439,20011007,    9,    0
116439,20011008,   29,    0
116439,20011009,   48,    0
116439,20011010,    8,    0
116439,20011011,    0,    0
116439,20011012,   81,    0
116439,20011013,   46,    0
116439,20011014,    2,    0
